"obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","class","redshift","plate","MJD","fiber_ID"
1237664869212094976,139.11856871032,32.7899699870866,21.98472,21.36206,20.52676,20.30803,19.94634,4516,301,1,94,3333854846561314816,"GALAXY",0.3654314,2961,54550,237
1237667736105124096,149.942941542079,19.5579867965592,19.94539,19.57963,19.2881,19.07532,18.9819,5183,301,5,130,10775078843222087680,"QSO",1.532674,9570,57805,788
1237659132743713536,210.801576735188,52.455060667785,25.08242,21.76308,20.22009,19.4092,18.98364,3180,301,4,53,7589918703330023424,"GALAXY",0.4705886,6741,56394,827
1237679254662938624,14.8646209673835,NA,23.14688,23.82832,23.04227,22.23993,21.48314,7865,301,4,14,10511529478081239040,"GALAXY",0,9336,57723,465
1237668296603468288,208.882469424701,NA,23.54908,NA,20.76878,19.63397,19.1843,5314,301,1,208,6135166407384782848,"GALAXY",0.663852,5449,56030,501
1237658192688514048,133.673226567371,37.4144258429831,22.9755,22.98551,20.75017,19.62468,19.07038,2961,301,5,141,5188276888192440320,"GALAXY",0.6219692,4608,55973,473
1237670961629430272,44.4820392566541,37.0942197933741,20.086,18.59244,17.94332,17.69016,17.56033,5934,301,5,189,2748404479052244992,"STAR",-0.000483538,2441,54065,301
1237663783140131072,37.5879811669193,-0.661097862010523,20.1964,17.6889,NA,16.26431,16.05862,4263,301,2,367,3520707781512503296,"STAR",-6.73344e-05,3127,54835,68
1237657629509681664,126.545062283724,34.4014013039949,23.24822,21.75941,20.51707,19.75369,19.36583,2830,301,4,122,5001433021595015168,"GALAXY",0.6001648,4442,55532,675
1237651067892597248,199.019971722067,65.4831822954291,25.58977,21.63253,19.88165,19.09718,18.64498,1302,301,6,415,7685476710066968576,"GALAXY",0.469063,6826,56449,305
1237651737381306880,211.402626975577,NA,23.04705,21.65695,20.17447,19.37432,18.83542,1458,301,5,578,4540960847061866496,"GALAXY",0.5505458,4033,55332,751
1237680246806020096,339.72889295519,18.5128334745196,25.04025,20.40064,18.82211,18.23483,18.00341,8096,301,4,100,5658907170441549824,"GALAXY",0.3530702,5026,55855,488
1237680272034825216,329.672984042729,18.52048284546,23.37487,21.82744,20.28831,19.44607,19.02087,8102,301,3,37,5661178486267860992,"GALAXY",0.4060943,5028,55836,559
1237661951345820160,225.91018677703,10.7212678263855,21.86197,20.77892,20.48667,20.39133,20.246,3836,301,6,508,6169937637492938752,"STAR",0.0005701969,5480,56001,22
1237680505038439936,329.475393988049,30.5413792318724,22.15867,21.42282,20.22592,19.24019,18.64268,8156,301,5,62,6717303939413596160,"STAR",8.130032e-05,5966,56101,673
1237661138498618112,158.463320527737,39.5735731145006,23.9163,23.46031,21.90302,20.84892,19.93708,3647,301,4,132,9935208920875554816,"GALAXY",0.6386821,8824,58162,975
1237662336252182784,233.162908974963,35.7229641008073,22.48146,19.64371,18.22315,17.65291,17.30168,3926,301,3,49,5604742481914910720,"GALAXY",0.2271163,4978,56036,46
1237668337400480768,247.415367432981,12.7206130569689,23.19824,22.736,21.34209,20.20525,19.55812,5323,301,5,129,4578087508320212992,"GALAXY",0.6386868,4066,55444,649
1237679459219276032,29.3812031359147,17.3294221234297,21.0678,18.95752,NA,16.97231,16.58096,7913,301,1,144,5762363517614446592,"GALAXY",0.223921,5118,55830,28
1237655130382073856,258.266224700181,32.9305648635693,25.3746,23.9732,20.4377,20.65685,22.8305,2248,301,5,221,12276876771727792128,"STAR",7.97904e-05,10904,58402,233
1237659327088820224,205.779166050853,59.5112553124751,18.7993,17.63736,17.06883,16.65675,16.49017,3225,301,6,20,1081030527265302528,"GALAXY",0.08483098,960,52425,606
1237662303509086464,216.995528899821,49.1436721099681,24.40547,22.26948,20.64369,18.68079,17.58709,3918,301,6,141,1883776012643231744,"STAR",-2.903461e-05,1673,53462,529
1237658204499477248,146.131266157542,NA,23.0812,21.96382,21.38973,21.37147,20.97803,2964,301,3,138,9345141149487355904,"STAR",-0.000240173,8300,57391,625
1237652934036816128,325.667078349829,-8.53477347631985,19.99266,18.31624,17.37277,16.90786,16.54334,1737,301,2,124,1326392051272542208,"GALAXY",0.1275332,1178,NA,298
1237655347818070272,238.205559953907,48.1475691072219,19.95552,19.56075,19.55416,19.29784,19.20785,2299,301,2,271,9499312204471883776,"QSO",1.77277,8437,57894,344
1237661966891810816,180.60288277767,42.0403797354337,20.15149,19.9017,19.69132,19.48174,19.42623,3840,301,3,153,9437483360715036672,"QSO",1.525616,8382,57513,692
1237678859548557568,7.47580027066681,12.8660494286099,19.26725,17.48654,16.50143,15.97403,15.56324,7773,301,4,359,6969578912776214528,"GALAXY",0.06321109,6190,56210,940
1237665442074788864,247.776157054724,15.027291909343,24.04485,21.5971,20.50533,19.36943,19.05044,4649,301,4,421,4566672377141024768,"GALAXY",0.6863486,4056,55357,81
1237659132211429632,225.107388928875,47.4053918835667,19.85069,18.08748,17.1515,16.71228,16.39167,3180,301,3,123,1.181205112996e+18,"GALAXY",0.09046087,1049,52751,495
1237659326033756928,254.81999789753,31.5338581466579,21.7013,19.16742,17.70072,17.17027,16.84016,3225,301,4,305,1324064934341928960,"GALAXY",0.2482546,1176,52791,24
1237663784741372672,16.3059851247818,NA,24.57629,21.32297,19.88923,19.04154,18.61595,4263,301,5,224,1218352109515204608,"STAR",-0.0002087835,1082,52523,467
1237665535465619712,234.888316492476,21.6905998934282,20.08705,18.3515,17.50355,17.08836,16.79876,4671,301,2,44,2438836708175800320,"GALAXY",0.04404154,2166,54232,500
1237680241996923392,22.2742725634585,-7.585654573838,22.69337,20.67096,18.84594,18.2219,17.87278,8095,301,3,447,8062670499120175104,"GALAXY",0.3792943,7161,56625,368
1237659326567285504,249.45433849742,37.9495307246946,21.43036,21.20718,20.96683,20.91681,20.84284,3225,301,5,254,12076634260427266048,"QSO",0.991214,10726,58199,843
1237661212047900928,226.863179514037,42.256086220819,19.07196,18.06532,17.74294,17.498,17.39907,3664,301,5,101,1453679212425668608,"GALAXY",0.05085794,1291,NA,518
1237661150308598016,208.388035472954,46.8668493076226,23.04957,20.15815,18.61651,17.69677,17.10673,3650,301,2,114,1446853718866683904,"STAR",-5.711633e-05,1285,52723,263
1237667736111153152,164.42023104517,21.89693076434,23.76453,20.59179,18.76747,18.13164,17.83095,5183,301,5,222,7236168703049750528,"GALAXY",0.3463568,6427,56328,36
1237660962934751488,127.028894659726,28.7773642803425,21.27777,21.04219,21.2611,21.01295,21.72073,3606,301,5,24,11998982625400477696,"QSO",1.691972,10657,58157,972
1237662702404763904,254.297779250428,45.4604947870948,24.05606,21.99243,NA,20.97884,21.21057,4011,301,5,150,9609712794724489216,"STAR",6.584246e-05,8535,58019,571
1237668331490313216,218.274015502813,14.3018230042621,25.83376,NA,21.32489,20.21464,19.50202,5322,301,2,59,6154240185397958656,"GALAXY",0.665565,5466,56033,259
1237669761188692736,340.9337362603,5.61367264862532,21.71276,20.66888,18.99876,18.36488,17.9559,5655,301,1,229,4967606002986014720,"GALAXY",0.291351,4412,55912,493
1237662305113407744,207.928798450997,38.8754926709571,20.92946,18.87929,17.54835,17.0617,16.74474,3919,301,1,45,2267706231575570432,"GALAXY",0.2232516,2014,53460,523
1237671560770158592,101.348272409509,NA,16.23475,NA,NA,13.96634,13.83547,6074,301,1,79,2859790230381160448,"STAR",-0.0001361857,2540,54110,16
1237668271900393472,207.02303903113,18.5478810906746,17.39426,16.27488,15.86635,15.72318,15.65084,5308,301,3,101,3101902147722176512,"STAR",-1.531675e-05,2755,54507,174
1237657608032027136,118.929774476066,32.6487897991675,21.3005,21.01625,20.91935,20.72406,20.48722,2825,301,4,79,1.0529515565542e+19,"QSO",1.790085,9352,57805,362
1237670457504891136,40.6976520272262,28.3407349004731,19.64897,18.4305,17.98169,17.79339,17.73273,5817,301,2,147,2749600197947451392,"STAR",-5.711781e-05,2442,54065,555
1237679322861732096,35.8633651624378,NA,22.02658,NA,19.31791,19.04648,18.87905,7881,301,3,261,8875495202036668416,"STAR",0.0001973591,7883,57331,95
1237667430100566784,156.794858957793,24.6106761382158,23.05027,22.5207,21.88248,21.55102,21.90092,5112,301,3,311,10085938760032475136,"GALAXY",0.4513343,8958,57514,463
1237662336256704768,243.053760266964,NA,20.34943,18.61872,17.77841,17.39569,17.05375,3926,301,3,118,1583054899690629120,"GALAXY",0.05313382,1406,52876,144
1237658206124245504,192.635195952283,50.9686671287387,22.36156,21.9896,21.77247,21.74026,21.56871,2964,301,6,354,9257262958186354688,"QSO",2.056771,8222,57431,414
1237665127466271488,174.22281553988,33.7125350922917,24.07605,22.29886,20.48733,19.31147,18.83587,4576,301,2,388,5197353625584949248,"GALAXY",0.5785676,4616,55617,726
1237668331490312704,218.235920988384,14.1421514206313,26.65336,NA,20.27404,19.21343,18.78364,5322,301,2,59,6154238536130516992,"GALAXY",0.5535626,5466,56033,253
1237660962936652288,131.060652261217,31.3586775586094,22.28617,22.31479,21.95923,21.95303,21.82151,3606,301,5,53,1.2007899944596e+19,"STAR",0.001459124,10665,58456,645
1237658204513959936,193.550212440188,49.5662836773943,16.95506,16.04152,15.78386,15.69654,15.70926,2964,301,3,359,3262886868831725568,"STAR",0.0002175321,2898,54567,105
1237657629513876224,135.927201832176,NA,22.46974,21.85241,20.26215,19.4856,19.10074,2830,301,4,186,5184979452787185664,"GALAXY",0.4367484,4605,55971,765
1237660241923342592,47.8279843656757,1.01129412746683,19.94775,18.24055,17.34755,16.95602,16.72477,3438,301,6,119,8168654073719183360,"STAR",-0.0002056238,7255,56597,910
1237667783910227968,189.334780344054,23.4348761523352,18.63442,17.41629,16.89397,16.657,16.56427,5194,301,6,490,3798834197456592896,"STAR",0.0006713964,3374,54948,174
1237660765368025088,116.59621655662,20.929627813715,19.1296,17.86754,17.86325,17.91905,17.96161,3560,301,5,51,1422111133577275392,"STAR",-0.0006831352,1263,52708,362
1237680504503666688,335.087549078256,31.5679416550358,23.92632,22.23095,20.79374,19.845,19.56631,8156,301,4,94,7329755562044053504,"GALAXY",0.4937102,6510,56486,535
1237650371018162944,178.541593881168,-2.20062273183918,24.70166,22.09487,20.39848,19.31257,18.77796,1140,301,4,171,4251529802149025792,"GALAXY",0.5972717,3776,55209,479
1237670964840890880,122.733995300394,9.24661960836816,19.53601,NA,17.76178,17.37494,17.19143,5935,301,3,40,2725860643868534784,"GALAXY",0.1670579,2421,NA,207
1237663479261037568,338.462838476702,0.0585236870451805,25.06778,24.10997,21.9008,20.69166,19.9459,4192,301,4,212,1.030105492028e+19,"GALAXY",0.786728,9149,58039,715
1237651190826205440,147.195727758252,NA,21.30039,20.97591,20.77088,20.79655,20.24158,1331,301,3,265,9225826270977480704,"QSO",2.135325,8194,57401,736
1237668365852475648,243.062644155189,11.8922785347058,19.02166,17.9297,17.37835,17.00163,16.88589,5330,301,2,96,2846395162832168960,"GALAXY",0.07231459,2528,54571,437
1237673738324869632,108.415920494499,29.4853838334325,20.85838,18.56141,17.65471,17.30404,17.08804,6581,301,1,175,3557867425535991808,"STAR",9.329763e-05,3160,54793,86
1237657632188531200,143.689136485893,48.4055786533793,22.61179,21.76787,21.4505,21.01923,20.88312,2831,301,1,38,8227159089496741888,"QSO",0.5897602,7307,NA,758
1237667781771919360,211.599234676452,19.6260382834327,19.1808,18.05088,17.68889,17.41588,17.33838,5194,301,2,630,3119906925840459776,"GALAXY",0.05541758,2771,54527,139
1237678905705824512,353.098666416718,9.11813147666656,22.89846,20.79602,19.04977,18.40956,18.00615,7784,301,2,151,6941293976118122496,"GALAXY",0.2928973,6165,56208,440
1237672763373453824,352.778134884815,NA,21.93644,21.38635,21.32212,21.35951,20.78277,6354,301,1,269,6941324212687886336,"QSO",2.255867,6165,56208,550
1237667211057824256,162.988153315574,27.7363065161774,23.05811,23.01546,22.08183,21.4518,20.68542,5061,301,3,320,11793894019670759424,"GALAXY",0.7884805,10475,58137,336
1237655692477334016,222.706612520754,-1.90876101722805,21.60263,20.78611,20.63453,20.65427,20.5054,2379,301,4,90,4529561385315883008,"QSO",2.57841,4023,55328,240
1237668299283628288,199.128517871676,20.4520933609545,25.4391,21.26829,19.97751,18.7648,18.30934,5314,301,6,144,2947756939683063808,"STAR",-1.606827e-05,2618,54506,549
1237663916262294016,114.279690297642,44.7346174680046,19.74603,18.014,17.00426,16.53496,16.1656,4294,301,2,34,2100943025663404032,"GALAXY",0.1194194,1866,53314,50
1237663782598082816,25.7942805287447,-1.23182575962065,21.79658,20.37444,19.44228,19.00376,18.54181,4263,301,1,288,9900159500903798784,"GALAXY",0.2774362,8793,57391,442
1237654391102833920,119.301728900682,38.9997540802767,23.34081,25.10877,22.6938,21.08759,19.89656,2076,301,4,99,1.0535259689197e+19,"QSO",6.307326,9357,57807,779
1237679339496669696,38.7473738494645,-6.85737082282658,22.81013,21.70223,20.63752,19.59721,19.40224,7885,301,2,138,4952918724967684096,"GALAXY",0.683055,4399,55811,309
1237658192147382528,124.847408977422,30.870905090132,20.48506,19.36718,18.87487,18.76573,18.7234,2961,301,4,76,3589505323506966528,"STAR",-7.187381e-05,3188,54831,496
1237659326017503232,214.885628307906,56.7104104735789,19.78848,18.77858,18.44111,18.4004,18.39968,3225,301,4,57,2772102536365107200,"STAR",-0.0002668701,2462,54561,498
1237651540319535360,164.584684191264,67.4490379881586,23.22293,20.98992,20.80351,20.82128,20.88414,1412,301,6,118,8006423884235823104,"QSO",2.861611,7111,56741,544
1237678860618891520,359.56552673886,13.6295854102664,20.52539,18.32499,17.14675,16.67774,16.33026,7773,301,6,307,6954817970146400256,"GALAXY",0.1517307,6177,56268,488
1237652943174894336,359.048989137169,NA,22.74151,21.26525,19.47924,18.78983,18.27653,1739,301,3,296,6911944711969462272,"GALAXY",0.4302355,6139,56192,164
1237665531719778560,232.575353580661,19.2396039142983,19.73704,18.85136,18.56719,18.45148,18.39949,4670,301,3,231,4440628492384884736,"STAR",-0.000380465,3944,55660,288
1237657629525540864,171.255431275025,51.7528560590639,23.41328,NA,21.04725,19.98579,19.23825,2830,301,4,364,9186355722031749120,"GALAXY",0.1345957,8159,57064,503
1237659324410757376,226.694137109193,51.0386119877108,21.89981,21.83193,21.61657,21.36592,21.20916,3225,301,1,116,9454372133675489280,"QSO",1.457202,8397,57482,693
1237662306187281152,208.653924288135,NA,22.29551,20.93813,19.61719,19.09039,18.81063,3919,301,3,47,9960845396568987648,"GALAXY",0.2182627,8847,57429,32
1237678858474422272,6.5637957935848,11.9844609583489,20.37032,18.27719,17.05213,16.53717,16.11281,7773,301,2,353,6975103958873561088,"GALAXY",0.1401948,6195,56220,560
1237663783127745280,9.38992497580662,-0.654724402720835,24.31329,22.0504,21.8876,22.05304,22.42229,4263,301,2,178,4039850448760625152,"QSO",2.963822,3588,55184,442
1237662306203468288,247.52768284385,22.6380461260637,24.10071,24.37552,21.3461,19.97349,19.30222,3919,301,3,294,4714291439533840384,"GALAXY",0.7451606,4187,55693,540
1237658203961492480,143.354022139742,41.1375919600507,22.52324,22.82448,21.69696,20.67464,19.89215,2964,301,2,121,9343926738139502592,"QSO",1.019971,8299,57346,303
1237679459750904320,16.8978095651708,19.003495928836,22.67233,20.48306,19.75865,19.44152,19.38346,7913,301,2,64,8581807669027035136,"STAR",-0.0001450829,7622,56987,722
1237662503754006528,232.482505021293,38.6717429743023,22.55026,21.41246,20.60582,19.80634,20.05399,3965,301,3,20,5605857111978563584,"GALAXY",0.2836994,4979,56045,5
1237663783127678976,9.24807068839631,-0.653940927357407,22.8811,20.11316,18.56334,17.6406,17.13024,4263,301,2,177,1264425775910643712,"STAR",-8.422816e-05,1123,52882,146
1237659930538672896,18.0121629621136,46.5242262899927,20.3903,18.9975,18.4567,18.21188,18.13464,3366,301,2,126,1657355223192070144,"STAR",-1.165438e-05,1472,52913,111
1237664879955935744,157.25545504012,34.8782222813832,25.73919,22.05913,21.33748,21.33859,20.8798,4518,301,5,192,7262284578160924672,"STAR",0.0001244191,6450,56331,837
1237651737370689792,187.046810657655,3.28827321517742,25.22878,21.9324,20.41021,19.38438,18.89201,1458,301,5,416,5350483435223013376,"GALAXY",0.5447927,4752,55653,753
1237664092899312128,130.291809361732,25.5284395683124,21.708,21.19641,NA,20.32703,19.82835,4335,301,3,133,12523420539354896384,"GALAXY",0.4164639,11123,NA,130
1237664674323694336,187.448991781424,38.3841290888208,25.18686,24.28765,21.92314,20.81575,19.80774,4470,301,6,29,9947422283705636864,"GALAXY",0.6230652,8835,57427,351
1237661362908823808,203.364027512807,47.0559170200424,19.80453,NA,17.7176,17.37854,17.15154,3699,301,6,104,1647359840378447872,"GALAXY",0.1175074,1463,53063,612
1237665129629156096,216.318390734054,31.8181980426122,26.89804,22.40977,20.9672,19.75517,19.28379,4576,301,6,623,4350580414030829568,"GALAXY",0.6122591,3864,55649,375
1237646797062734848,118.7465239954,0.054369190790998,19.91659,18.99002,18.66783,18.59616,18.55683,308,301,3,83,8389227103749691392,"STAR",0.001306739,7451,56739,534
1237661971729220096,200.634253334788,7.31696622538793,24.10384,21.98163,21.75232,21.98125,21.26699,3841,301,4,238,5448391373102536704,"QSO",2.874614,4839,NA,588
1237664820364312576,191.968701817954,38.4692840734346,21.15774,18.75253,17.32302,16.04999,15.36003,4504,301,6,208,2239523829644814336,"STAR",-1.193117e-05,1989,53772,396
1237663784751203072,38.6278777785237,0.57636205263256,23.50639,23.72092,21.59002,20.46013,19.79565,4263,301,5,374,8810316697447979008,"GALAXY",0.5947712,7825,57030,545
1237657590322168064,180.203551449258,54.887253854779,18.91186,17.85584,17.26947,16.88844,16.71017,2821,301,3,184,1145081757222070272,"GALAXY",0.1350838,1017,52706,151
1237663783672283904,26.9259381365548,-0.253480675845351,23.31868,22.58647,21.14292,20.08921,19.54956,4263,301,3,295,4764902230511081472,"GALAXY",0.5711829,4232,55447,341
1237680305858348288,330.299577414971,22.5428984779787,25.43995,21.54687,19.73033,18.93184,18.5297,8110,301,2,47,6697069077272483840,"GALAXY",0.4636023,5948,56107,787
1237666211932735744,278.230810974639,22.2577206797648,21.24766,19.85928,19.19238,18.85315,18.77907,4828,301,6,193,2862196508374099968,"STAR",-6.079692e-05,2542,53919,578
1237663783679426816,43.1303243348671,-0.248412285111615,23.98904,NA,23.04169,22.32223,22.30322,4263,301,3,404,10552106960593115136,"GALAXY",0.8272625,9372,58074,629
1237652947990151168,3.1326638070816,-9.72420881853498,18.97353,18.52091,18.51415,18.46798,18.49936,1740,301,4,43,733134048355969024,"QSO",0.6691928,651,52141,630
1237680251633533440,27.6189759872365,NA,23.09947,NA,21.39312,20.33709,19.67689,8097,301,5,34,8710088527705298944,"GALAXY",0.6661662,7736,57728,461
1237678601318105856,30.7153186057433,15.6991005311337,21.89817,21.32976,20.37448,19.61883,19.32262,7713,301,3,427,5763501787127764992,"GALAXY",0.5525652,5119,55836,73
1237668736832045824,278.252166879477,42.310020005609,21.13424,18.60517,17.47596,16.99974,16.75463,5416,301,5,123,3150371092330211328,"STAR",-0.0007862193,2798,54397,375
1237661361833312256,197.19270380841,NA,23.6489,21.06557,19.41704,18.58727,17.9659,3699,301,4,77,7458152405072631808,"GALAXY",0.4914413,6624,56385,696
1237658492260712704,137.07016648805,6.43537914484336,20.08288,NA,19.19003,19.00522,18.92331,3031,301,3,114,1343290992333187072,"QSO",1.57884,1193,52652,336
1237659324949463296,232.416931253774,48.7843118045878,19.77747,18.02175,17.13708,16.73271,16.39319,3225,301,2,144,1314021169610909696,"GALAXY",0.07123294,1167,52738,349
1237665537619591680,249.659502040912,16.5344984824673,21.33049,19.23749,17.7561,17.17668,16.78143,4671,301,6,143,4574756811379595264,"GALAXY",0.2453256,4063,55364,820
1237667209991487744,182.244480502197,28.9139049577086,25.98409,20.66424,18.76371,18.09415,17.70062,5061,301,1,433,2508543539407775744,"GALAXY",0.403091,2228,53818,140
1237679254672179712,36.0676332826523,-3.96804666423522,22.5759,22.22497,22.04679,21.79564,21.30728,7865,301,4,155,9149268368381204480,"GALAXY",1.395534,8126,56956,748
1237665441531494656,233.406585739123,NA,25.75362,20.97133,19.18992,18.45218,18.08829,4649,301,3,323,2434206939169712128,"GALAXY",0.3548951,2162,54207,41
1237659327106449920,253.771982064039,33.9049916608385,21.69779,19.53552,NA,17.53555,17.17848,3225,301,6,289,5614946494711093248,"GALAXY",0.2593183,4987,55746,304
1237665127479771904,210.910694215399,31.4461735271983,23.73033,22.3626,NA,19.94674,19.38332,4576,301,2,594,4348322560645289984,"GALAXY",0.5852743,3862,55276,353
1237650794606690304,139.93549329718,-1.17195485956079,22.88775,21.43339,NA,20.44107,19.73305,1239,301,1,131,4240382128700020736,"STAR",0.000318355,3766,55213,884
1237662702402928896,251.03445239702,49.1003527515781,20.98739,20.43195,20.35194,20.33853,20.15788,4011,301,5,122,9068155200569890816,"QSO",2.289408,8054,57194,572
1237661353779527936,178.579380395456,57.964144549337,20.64296,20.65442,20.49579,20.39378,20.80244,3697,301,5,66,9274159440512440320,"STAR",6.178476e-07,8237,58162,443
1237679317479129600,1.00054208321478,9.04979873148763,23.72564,22.23864,21.69039,21.45964,21.15118,7880,301,1,49,12697030127198164992,"QSO",2.255058,11277,58450,934
1237660241925046528,51.7223511152817,0.86461866849391,19.59608,18.62307,18.15525,17.97813,17.83277,3438,301,6,145,1198082338685216768,"STAR",0.0001515492,1064,52577,454
1237651250415993344,143.222033137636,NA,24.02885,21.95169,20.5065,19.51817,19.0238,1345,301,2,221,8382344985274767360,"GALAXY",0.5981284,7445,56720,73
1237655499738579712,204.617316995747,-1.59939612485997,23.25972,22.00119,20.70035,19.71922,19.11695,2334,301,5,58,4556705853907163136,"GALAXY",0.51335,4047,55352,687
1237661966895153664,190.936838909508,42.1312514743421,23.36428,21.723,21.06775,20.7522,20.8943,3840,301,3,204,9440914661593864192,"STAR",-0.0003913885,8385,57511,887
1237668299281006848,192.658094599022,20.6772397970031,22.53804,21.9621,21.72827,21.74751,21.07951,5314,301,6,104,6741934373778774016,"STAR",0.0002255757,5988,56072,166
1237663204921246464,16.2148054756018,NA,24.21497,22.06556,21.60563,21.61062,21.57221,4128,301,5,231,8865528403136370688,"QSO",3.244582,7874,57279,700
1237667430096699648,147.510980172507,22.2422908480298,19.49253,18.18409,17.50826,17.17402,16.89478,5112,301,3,252,2583984329315084288,"GALAXY",0.1133982,2295,53734,160
1237678439697744384,32.9557012894039,3.28252688834114,25.62359,22.73503,22.11308,21.45585,21.1222,7675,301,6,88,10610696087449917440,"GALAXY",0.8034403,9424,NA,783
1237663457777419520,319.322446421762,0.150758669185938,22.93607,NA,NA,21.79671,21.69878,4187,301,4,78,10384299218617784320,"GALAXY",1.194197,9223,57927,452
1237665566067851264,208.912736114142,22.9600207601163,25.12794,22.42203,20.59063,19.5423,18.99462,4678,301,3,53,6760023538978281472,"GALAXY",0.5483525,6004,56066,438
1237657070091436288,41.3002441936871,-0.626538188783216,21.0916,20.11665,19.15701,18.73897,18.40044,2700,301,2,141,1203658787001493504,"GALAXY",0.2431478,1069,52590,261
1237664874039935744,117.516177596151,15.8681085322516,22.9279,20.11729,18.99559,18.60671,18.36617,4517,301,2,33,2341979614575880192,"STAR",4.27417e-05,2080,NA,392
1237678825708126976,325.334198129045,4.43691682529959,21.62098,21.23933,20.67369,20.48288,20.33897,7765,301,5,91,12749839669757499392,"QSO",1.2824,11324,58395,542
1237663789023560192,110.059516878575,41.2252877433238,20.21182,18.11846,17.15423,16.70351,16.34785,4264,301,5,29,2098755272385259520,"GALAXY",0.06871065,1864,53313,283
1237661362378440960,222.695868115029,41.4841789667443,24.36772,23.20677,21.66819,20.65952,19.95738,3699,301,5,203,9562381570326943744,"GALAXY",0.54268,8493,58162,413
1237655126087107072,193.897183041558,5.38912437097416,22.48844,21.94601,20.47414,19.69653,19.47818,2247,301,5,221,5444939181234345984,"GALAXY",0.5733865,4836,55689,317
1237663478723707136,337.441452986574,-0.339492130170787,22.86339,20.20985,18.75321,17.94046,17.48583,4192,301,3,205,1240787925197678592,"STAR",-4.8522e-05,1102,NA,168
1237660958105600000,119.105734180158,22.6028295266802,23.94697,22.42095,NA,22.81207,21.66714,3605,301,4,65,12511236576112826368,"GALAXY",0.1777305,11112,58428,861
1237665127474856704,197.85670565294,33.5625850316005,22.50622,21.67808,21.32103,21.47523,21.27143,4576,301,2,519,4481209262023137280,"STAR",-0.0007001552,3980,55331,464
1237663785280143872,20.6114881871749,0.934042694016002,22.41232,21.9961,21.83443,21.59715,22.11779,4263,301,6,253,8850735573729826816,"QSO",1.698199,7861,57281,132
1237671127518348032,180.698348545696,6.11917233942129,25.22029,21.95705,20.21758,19.4121,18.88378,5973,301,2,125,5439392144904443904,"GALAXY",0.4853252,4831,55679,617
1237651067891482880,193.116282585383,65.8721759754108,19.18863,18.05469,NA,17.11195,16.91353,1302,301,6,398,676809094257993728,"GALAXY",0.1226322,601,52316,521
1237662224602890240,180.535339204959,39.649276189887,21.38205,20.10749,20.14373,20.08368,20.10613,3900,301,3,352,2777678703126145024,"STAR",0.0006993682,2467,54176,304
1237659327107891968,256.014792334459,31.2872404249584,24.32501,21.76714,20.1556,19.09366,18.57314,3225,301,6,311,1097842334697023488,"GALAXY",0.6061393,975,52411,327
1237663462606962688,349.935026196165,0.645765252040281,20.06485,18.89221,18.10753,17.67662,17.38558,4188,301,5,43,1672060367905253376,"GALAXY",0.1628512,1485,52992,360
1237659346416631808,201.506667179771,6.59530880796875,24.47347,21.35266,19.48895,18.85407,18.52304,3230,301,2,27,2025533849366194176,"GALAXY",0.3859885,1799,53556,145
1237661384387790080,157.930975422487,NA,26.03894,22.7799,21.31284,19.8361,19.30956,3704,301,6,167,5216438673592309760,"GALAXY",0.7101951,4633,55620,525
1237661362374050304,209.890254369809,NA,24.89231,22.20729,20.52681,19.40261,18.66994,3699,301,5,136,7463816813765482496,"STAR",3.63491e-06,6629,56365,823
1237666210875703808,312.288698031266,3.22879276307955,19.52953,17.98656,17.38184,17.14806,17.01073,4828,301,4,448,3169523210781747200,"STAR",-1.380712e-05,2815,54414,418
1237660958104879872,117.81914379602,21.6008510900293,24.16635,22.24884,20.84096,18.87015,17.76665,3605,301,4,54,1422172981106337792,"STAR",0.0001959736,1263,52708,587
1237657190903054336,355.150116228121,-0.164402897987383,18.17002,16.816,16.31245,16.15212,16.07887,2728,301,3,380,1230661693084821504,"STAR",-0.0002869172,1093,NA,193
1237678598071911424,317.490352270593,2.37662968969161,22.3336,21.83739,21.54695,21.33561,21.23231,7712,301,5,46,10313416448207509504,"QSO",1.636721,9160,57656,630
1237678619561820416,351.968429333392,3.00633084456995,25.04982,22.15509,20.4949,19.67189,19.40631,7717,301,5,276,4823595817448527872,"GALAXY",0.4436041,4284,55863,875
1237670964851966720,147.774572021481,15.8846136335937,23.27624,20.37703,18.78992,18.1623,17.82918,5935,301,3,209,5990029497608722432,"GALAXY",0.3225337,5320,55999,880
1237667735037149184,163.849200385993,21.0755307765399,19.80658,17.90575,16.99644,16.57313,16.28789,5183,301,3,218,2796873701709080576,"GALAXY",0.07834531,2484,54144,503
1237661361296245248,196.467044507867,46.6952376098238,22.33555,21.78399,20.71398,19.8269,19.49851,3699,301,3,74,7451459952940701696,"GALAXY",0.6072479,6618,56401,925
1237655108919361792,205.382034706406,NA,21.54574,19.17333,17.74993,17.26253,16.89555,2243,301,5,406,1081017058247862272,"GALAXY",0.2263619,960,52425,557
1237661966895808512,192.756618143229,NA,18.66578,18.47606,18.36512,18.50361,18.46567,3840,301,3,214,9441988334815827968,"QSO",0.8986349,8386,57518,697
1237655503500346880,259.595874023321,30.2005646210011,24.06463,22.34164,21.5167,21.18183,20.77459,2335,301,4,114,5630817394849241088,"QSO",1.085925,5001,55719,698
